"province_code","province_name_eng","pc_code","ps_code","ps_type","commission","audit_reason","commission_decision","bvv_total","audit_or_recount"
"16","NOORESTAN","1608075","1608075-03","F","As per the decision of the IEC","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",55,"YES"
"16","NOORESTAN","1608075","1608075-04","F","As per the decision of the IEC","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",61,"YES"
"16","NOORESTAN","1608076","1608076-01","M","As per the decision of the IEC","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",68,"YES"
"16","NOORESTAN","1608076","1608076-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",43,"YES"
"16","NOORESTAN","1608076","1608076-03","M","As per the decision of the IEC","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",63,"YES"
"16","NOORESTAN","1608076","1608076-04","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",182,"YES"
"16","NOORESTAN","1608076","1608076-05","F","As per the decision of the IEC","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",83,"YES"
"16","NOORESTAN","1608077","1608077-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",47,"YES"
"16","NOORESTAN","1608077","1608077-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",48,"YES"
"16","NOORESTAN","1608077","1608077-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",83,"YES"
"16","NOORESTAN","1608077","1608077-04","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",61,"YES"
"16","NOORESTAN","1608077","1608077-05","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",59,"YES"
"16","NOORESTAN","1608077","1608077-06","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",100,"YES"
"16","NOORESTAN","1608077","1608077-07","F","As per the decision of the IEC","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",82,"YES"
"16","NOORESTAN","1608078","1608078-01","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",116,"YES"
"16","NOORESTAN","1608078","1608078-04","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"16","NOORESTAN","1608078","1608078-05","F","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",143,"YES"
"16","NOORESTAN","1608078","1608078-06","F","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",141,"YES"
"16","NOORESTAN","1608079","1608079-01","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",53,"YES"
"16","NOORESTAN","1608079","1608079-02","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"16","NOORESTAN","1608079","1608079-04","F","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",53,"YES"
"17","BADAKHSHAN","1701001","1701001-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",61,"YES"
"17","BADAKHSHAN","1701001","1701001-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",75,"YES"
"17","BADAKHSHAN","1701001","1701001-05","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",73,"YES"
"17","BADAKHSHAN","1701002","1701002-04","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",40,"YES"
"17","BADAKHSHAN","1701003","1701003-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",91,"YES"
"17","BADAKHSHAN","1701003","1701003-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",100,"YES"
"17","BADAKHSHAN","1701003","1701003-05","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",46,"YES"
"17","BADAKHSHAN","1701003","1701003-06","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",39,"YES"
"17","BADAKHSHAN","1701004","1701004-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",95,"YES"
"17","BADAKHSHAN","1701004","1701004-05","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",70,"YES"
"17","BADAKHSHAN","1701005","1701005-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",72,"YES"
"17","BADAKHSHAN","1701005","1701005-04","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",37,"YES"
"17","BADAKHSHAN","1701006","1701006-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",121,"YES"
"17","BADAKHSHAN","1701006","1701006-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",133,"YES"
"17","BADAKHSHAN","1701006","1701006-03","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",111,"YES"
"17","BADAKHSHAN","1701006","1701006-04","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",94,"YES"
"17","BADAKHSHAN","1701007","1701007-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",92,"YES"
"17","BADAKHSHAN","1701007","1701007-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",73,"YES"
"17","BADAKHSHAN","1701007","1701007-04","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",80,"YES"
"17","BADAKHSHAN","1701007","1701007-05","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",70,"YES"
"17","BADAKHSHAN","1701007","1701007-06","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",68,"YES"
"17","BADAKHSHAN","1701007","1701007-07","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",68,"YES"
"17","BADAKHSHAN","1701007","1701007-08","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",144,"YES"
"17","BADAKHSHAN","1701007","1701007-09","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",50,"YES"
"17","BADAKHSHAN","1701007","1701007-10","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",56,"YES"
"17","BADAKHSHAN","1701007","1701007-11","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",68,"YES"
"17","BADAKHSHAN","1701007","1701007-12","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",55,"YES"
"17","BADAKHSHAN","1701008","1701008-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",79,"YES"
"17","BADAKHSHAN","1701008","1701008-04","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",101,"YES"
"17","BADAKHSHAN","1701008","1701008-06","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",95,"YES"
"17","BADAKHSHAN","1701008","1701008-07","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",96,"YES"
"17","BADAKHSHAN","1701008","1701008-08","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",58,"YES"
"17","BADAKHSHAN","1701008","1701008-10","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",44,"YES"
"17","BADAKHSHAN","1701008","1701008-11","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",54,"YES"
"17","BADAKHSHAN","1701008","1701008-13","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",39,"YES"
"17","BADAKHSHAN","1701008","1701008-14","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",15,"YES"
"17","BADAKHSHAN","1701008","1701008-15","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",27,"YES"
