"election_type","election_date","results_status","province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","ballot_position","candidate_code","candidate_name_eng","candidate_name_dari","party_name_dari","candidate_gender","first_round_winner","run_off_winner","past_winners","male_ps_valid_votes","fem_ps_valid_votes","male_ps_invalid_votes","fem_ps_invalid_votes","votes","total_invalid_votes"
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","20","SAMANGAN","سمنگان","2001","AYBAK","ايبكط","2001","AYBAK","ايبكط","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",10775,9384,0,0,20159,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","20","SAMANGAN","سمنگان","2002","HAZRAT-E- SULTAN","حضرت سلطان","2002","HAZRAT-E- SULTAN","حضرت سلطان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2670,2244,0,156,4914,156
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","20","SAMANGAN","سمنگان","2002","HAZRAT-E- SULTAN","حضرت سلطان","2002","HAZRAT-E- SULTAN","حضرت سلطان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4164,3086,0,100,7250,100
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","20","SAMANGAN","سمنگان","2003","KHURAM WA SARBAGH","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",8848,5701,0,0,14549,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","20","SAMANGAN","سمنگان","2003","KHURAM WA SARBAGH","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1567,1103,0,0,2670,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","20","SAMANGAN","سمنگان","2004","FEROZNAKHCHIR","فيروز نخجير","2004","FEROZNAKHCHIR","فيروز نخجير","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1484,1315,0,0,2799,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","20","SAMANGAN","سمنگان","2004","FEROZNAKHCHIR","فيروز نخجير","2004","FEROZNAKHCHIR","فيروز نخجير","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",951,674,0,0,1625,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","20","SAMANGAN","سمنگان","2005","RUY-E-DUAB","روی دوآب","2005","RUY-E-DUAB","روی دوآب","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7169,4778,0,0,11947,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","20","SAMANGAN","سمنگان","2005","RUY-E-DUAB","روی دوآب","2005","RUY-E-DUAB","روی دوآب","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3332,2444,0,0,5776,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","20","SAMANGAN","سمنگان","2006","DARA-E- SUF-E- PAYIN","دره صوف يائين","2006","DARA-E- SUF-E- PAYIN","دره صوف يائين","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",8790,6435,47,0,15225,47
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","20","SAMANGAN","سمنگان","2006","DARA-E- SUF-E- PAYIN","دره صوف يائين","2006","DARA-E- SUF-E- PAYIN","دره صوف يائين","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3835,3866,267,0,7701,267
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","20","SAMANGAN","سمنگان","2007","DARA-E SUF-E-BALA","دره صوف بالا","2007","DARA-E SUF-E-BALA","دره صوف بالا","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",9397,7119,0,0,16516,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","20","SAMANGAN","سمنگان","2007","DARA-E SUF-E-BALA","دره صوف بالا","2007","DARA-E SUF-E-BALA","دره صوف بالا","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3634,2746,0,0,6380,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2101","MAZAR-E-SHARIF","مزار شريف","2101","MAZAR-E-SHARIF","مزار شريف","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",48604,35137,1828,396,83741,2224
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2101","MAZAR-E-SHARIF","مزار شريف","2101","MAZAR-E-SHARIF","مزار شريف","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",26510,15194,1361,238,41704,1599
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2102","NAHR-E- SHAHI","نهر شاهى","2102","NAHR-E- SHAHI","نهر شاهى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7434,5615,113,0,13049,113
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2102","NAHR-E- SHAHI","نهر شاهى","2102","NAHR-E- SHAHI","نهر شاهى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4139,2116,155,0,6255,155
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2103","DEHDADI","دهدادى","2103","DEHDADI","دهدادى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",8701,6146,675,307,14847,982
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2103","DEHDADI","دهدادى","2103","DEHDADI","دهدادى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4417,2447,319,180,6864,499
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2104","CHARKENT","جاركنت","2104","CHARKENT","جاركنت","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2343,1381,0,12,3724,12
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2104","CHARKENT","جاركنت","2104","CHARKENT","جاركنت","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1421,422,0,18,1843,18
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2105","MARMUL","مارمل","2105","MARMUL","مارمل","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",4164,2918,0,0,7082,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2105","MARMUL","مارمل","2105","MARMUL","مارمل","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",87,12,0,0,99,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2106","BALKH","بلخ","2106","BALKH","بلخ","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",8379,5793,0,0,14172,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2106","BALKH","بلخ","2106","BALKH","بلخ","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",8328,4493,0,0,12821,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2107","SHOLGAREH","شولكره","2107","SHOLGAREH","شولكره","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7750,7978,337,0,15728,337
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2107","SHOLGAREH","شولكره","2107","SHOLGAREH","شولكره","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",7309,5173,162,0,12482,162
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2108","CHEMTAL","جمتال","2108","CHEMTAL","جمتال","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7516,5015,377,0,12531,377
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2108","CHEMTAL","جمتال","2108","CHEMTAL","جمتال","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3172,1382,36,0,4554,36
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2109","DAWLATABAD","دولت أباد","2109","DAWLATABAD","دولت أباد","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",5062,3610,0,96,8672,96
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2109","DAWLATABAD","دولت أباد","2109","DAWLATABAD","دولت أباد","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",6526,3759,0,21,10285,21
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2110","KHULM","خلم","2110","KHULM","خلم","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",5988,4526,0,0,10514,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2110","KHULM","خلم","2110","KHULM","خلم","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2169,1323,0,0,3492,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2111","CHARBULAK","جار بولد","2111","CHARBULAK","جار بولد","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2256,2565,202,2,4821,204
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2111","CHARBULAK","جار بولد","2111","CHARBULAK","جار بولد","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",6501,4442,177,146,10943,323
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2112","SHORTEPA","شور تیپه","2112","SHORTEPA","شور تیپه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2703,763,0,0,3466,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2112","SHORTEPA","شور تیپه","2112","SHORTEPA","شور تیپه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3798,1214,0,0,5012,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2113","KALDAR","كلدار","2113","KALDAR","كلدار","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2617,1300,0,0,3917,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2113","KALDAR","كلدار","2113","KALDAR","كلدار","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2355,911,0,0,3266,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2114","KESHENDEH","كشنده","2114","KESHENDEH","كشنده","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",5932,4647,0,0,10579,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2114","KESHENDEH","كشنده","2114","KESHENDEH","كشنده","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1469,1307,0,0,2776,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2115","ZARI","زارى","2115","ZARI","زارى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",6589,5545,550,192,12134,742
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","21","BALKH","بلخ","2115","ZARI","زارى","2115","ZARI","زارى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3373,1943,48,236,5316,284
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","22","SAR-I-PUL","سرپل","2201","SAR-E-PUL","سريل","2201","SAR-E-PUL","سريل","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7156,5121,113,55,12277,168
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","22","SAR-I-PUL","سرپل","2201","SAR-E-PUL","سريل","2201","SAR-E-PUL","سريل","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",12286,9362,33,348,21648,381
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","22","SAR-I-PUL","سرپل","2202","SAYAD","صياد","2202","SAYAD","صياد","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2238,1219,186,0,3457,186
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","22","SAR-I-PUL","سرپل","2202","SAYAD","صياد","2202","SAYAD","صياد","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2332,1568,9,0,3900,9
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","22","SAR-I-PUL","سرپل","2203","KOHESTANAT","كوهستانات","2203","KOHESTANAT","كوهستانات","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",5283,2906,473,0,8189,473
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","22","SAR-I-PUL","سرپل","2203","KOHESTANAT","كوهستانات","2203","KOHESTANAT","كوهستانات","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4131,2968,1316,0,7099,1316
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","22","SAR-I-PUL","سرپل","2204","SOZMAQALA","سوزمه قلعه","2204","SOZMAQALA","سوزمه قلعه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1181,939,0,0,2120,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","22","SAR-I-PUL","سرپل","2204","SOZMAQALA","سوزمه قلعه","2204","SOZMAQALA","سوزمه قلعه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",6786,4268,0,0,11054,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","22","SAR-I-PUL","سرپل","2205","SANCHARAK(SANGCHARK)","سنى جارى","2205","SANCHARAK(SANGCHARK)","سنى جارى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",6442,5419,0,0,11861,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","22","SAR-I-PUL","سرپل","2205","SANCHARAK(SANGCHARK)","سنى جارى","2205","SANCHARAK(SANGCHARK)","سنى جارى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4489,3957,0,0,8446,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","22","SAR-I-PUL","سرپل","2206","GOSFANDI","گوسفندی","2206","GOSFANDI","گوسفندی","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",3136,2938,0,0,6074,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","22","SAR-I-PUL","سرپل","2206","GOSFANDI","گوسفندی","2206","GOSFANDI","گوسفندی","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4878,3620,0,0,8498,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","22","SAR-I-PUL","سرپل","2207","BALKHAB","بلخآب","2207","BALKHAB","بلخآب","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",9566,6815,0,0,16381,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","22","SAR-I-PUL","سرپل","2207","BALKHAB","بلخآب","2207","BALKHAB","بلخآب","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4531,2902,0,0,7433,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","23","GHOR","غور","2301","CHAGHCHARAN","چغچران","2301","CHAGHCHARAN","چغچران","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",43572,25162,1070,472,68734,1542
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","23","GHOR","غور","2301","CHAGHCHARAN","چغچران","2301","CHAGHCHARAN","چغچران","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",13191,7049,117,127,20240,244
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","23","GHOR","غور","2302","DOLAYNA","دولينه","2302","DOLAYNA","دولينه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",6731,4821,0,579,11552,579
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","23","GHOR","غور","2302","DOLAYNA","دولينه","2302","DOLAYNA","دولينه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2870,1444,0,19,4314,19
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","23","GHOR","غور","2303","DAWLATYAR","دولت يار","2303","DAWLATYAR","دولت يار","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",5573,3544,0,553,9117,553
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","23","GHOR","غور","2303","DAWLATYAR","دولت يار","2303","DAWLATYAR","دولت يار","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",6254,4561,0,0,10815,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","23","GHOR","غور","2304","CHARSADRA","جار صده","2304","CHARSADRA","جار صده","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",4910,2503,598,0,7413,598
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","23","GHOR","غور","2304","CHARSADRA","جار صده","2304","CHARSADRA","جار صده","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4806,2257,1,0,7063,1
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","23","GHOR","غور","2305","PASABAND","پسابند","2305","PASABAND","پسابند","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",4406,2498,1009,594,6904,1603
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","23","GHOR","غور","2305","PASABAND","پسابند","2305","PASABAND","پسابند","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4501,2453,140,9,6954,149
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","23","GHOR","غور","2306","SHAHRAK","شهرک","2306","SHAHRAK","شهرک","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",5935,5341,590,14,11276,604
